"","neigh","size","tot","landuse","net","build_year","out","assessed_value"
"2355",0.783854166666667,0.00748032718860137,0.0228060969835033,0.228282828282828,0.0228150436359626,51,0.679505793667986,2769000
"2356",0.783854166666667,0.0029907855452143,0.0100976490011134,0.402020202020202,0.0101098018288151,37,0.677143439858263,1623000
"2357",0.783854166666667,0.00182626279812414,0.00446651394345828,0.402020202020202,0.0044690712052943,57,0.674090971311325,836000
"2358",0.216145833333333,0.00564696999532061,0.0124396892637291,0.0121212121212121,0.0124472591686701,43,0.66240590660957,1218000
"2359",0.216145833333333,0.0127819702214066,0.0490932592753753,0.228282828282828,0.0491038302819786,43,0.657382375322638,5284000
"2360",0.216145833333333,0.0052049110314581,0.0130923890090482,0.0383838383838384,0.00783418455787186,24,0.65500142978883,1305500
"2361",0.723958333333333,0.0445765057505129,0.117754712876102,0.226262626262626,0.0239751976274607,44,0.638951782627125,9490500
"2362",0.2890625,0.0140077836393962,0.064348516067932,0.228282828282828,0.0561157671686083,41,0.467666598072298,4764000
"2363",0.2890625,0.00489079634309825,0.0170341835494068,0.228282828282828,0.0170371181575714,49,0.46563588339423,1767000
"2364",0.2890625,0.00389482294098167,0.0224605500595109,0.228282828282828,0.0168409243958957,48,0.471397870560993,1648500
"2365",0.346354166666667,0.0180545001855345,0.0599075981929176,0.345454545454545,0.0373423918113306,42,0.641489830554191,3642000
"2366",0.2109375,0.00516660436214592,0.00427454343012913,0.375757575757576,0.000636356321709188,18,0.644895874288134,1406500
"2367",0.2109375,0.00489079634309825,0.0162023113249805,0.228282828282828,0.0162048624288191,47,0.648356287836844,2097500
"2368",0.2109375,0.011663415477491,0.0405185763466731,0.228282828282828,0.0347053070514918,49,0.650604653820987,3510000
"2369",0.2109375,0.00202545747854746,0.00820353993626579,0.402020202020202,0.00820537854767242,34,0.652604458893923,1236000
"2370",0.2109375,0.00194884413992311,0.0094705453242382,0.228282828282828,0.00947514764476428,43,0.654107614664968,1304500
"2371",0.2109375,0.0111779933639671,0.0534445909108361,0.351515151515152,0.0113120997248923,47,0.65593556379034,2082000
"2372",0.2109375,0.0120507725175757,0.0410816898524387,0.228282828282828,0.0382722452978479,40,0.661296014503964,4468500
"2373",0.2109375,0.00547520289012481,0.0155880056823272,0.402020202020202,0.0155924768126297,15,0.664212514288436,2781500
"2374",0.2109375,0.00410719511564837,0.0121581325108463,0.402020202020202,0.0113324741846828,34,0.665085905636901,1757500
"2375",0.2109375,0.00495530477421995,0.0219230326221892,0.228282828282828,0.0219237890004051,40,0.665594823269656,2443500
